Year,Month,Day,Hour,Minute,Seconds,Subject,Experiment,Trial,Distractor_num,Distractor_size,Setup_time(s),Inspection_time(s),Search_time(s),Input_time(s),Accuracy
2019,11,8,12,29,15.012,15,2,15,4,0.25,0.93569,1.2715,5.2381,2.2078,1
2019,11,8,12,30,1.249,15,2,16,6,1.25,2.036,1.9948,28.167,5.9894,0
2019,11,8,12,30,22.34,15,2,17,6,0.5,1.3482,1.1349,7.3161,2.4288,1
2019,11,8,12,31,6.136,15,2,18,4,1.25,1.0991,1.5142,27.472,4.0095,0
2019,11,8,13,17,52.169,16,2,1,4,0.5,5.799,0.93905,14.23,0.99672,0
2019,11,8,13,18,25.228,16,2,2,8,0.75,0.68463,5.1443,16.091,2.7317,0
2019,11,8,13,18,52.236,16,2,3,4,1.5,4.2009,0.75768,13.521,1.8412,1
2019,11,8,13,19,35.459,16,2,4,4,1.25,2.4892,3.2912,27.07,1.9892,1
2019,11,8,13,19,56.142,16,2,5,8,0.25,0.76708,2.2349,8.8804,1.544,1
2019,11,8,13,20,25.992,16,2,6,8,0.5,1.0779,1.55,17.05,2.0207,1
2019,11,8,13,21,29.323,16,2,7,8,1.75,1.7192,0.83298,51.872,0.79399,0
2019,11,8,13,21,54.507,16,2,8,6,0.25,0.68622,0.72709,15.038,1.2508,1
2019,11,8,13,22,24.906,16,2,9,8,1.25,0.7302,0.7633,18.298,1.0168,0
2019,11,8,13,22,46.849,16,2,10,6,0.5,0.66811,0.82693,12.378,0.7972,1
2019,11,8,13,23,32.485,16,2,11,6,1.5,0.87549,0.70936,32.247,2.4659,1
2019,11,8,13,24,21.391,16,2,12,6,0.75,0.94914,0.71242,36.488,1.4828,1
2019,11,8,13,25,12.097,16,2,13,6,1.25,0.87884,0.70242,39.679,1.0492,0
2019,11,8,13,25,37.822,16,2,14,4,0.25,2.0308,0.8895,12.694,2.8003,1
2019,11,8,13,26,2.945,16,2,15,4,1.75,1.0438,0.95726,14.271,1.7598,1
2019,11,8,13,26,38.643,16,2,16,6,1.75,2.0145,0.63741,18.657,2.4462,1
2019,11,8,13,27,25.358,16,2,17,4,0.75,0.80032,0.8042,34.405,0.80837,0
2019,11,8,13,27,54.357,16,2,18,8,1.5,0.97654,0.8388,18.824,0.85256,1
2019,11,15,12,28,28.384,17,2,1,6,1.75,0.77435,1.6292,27.625,1.9296,1
2019,11,15,12,28,53.029,17,2,2,4,1.5,0.93585,0.64079,13.263,1.5572,1
2019,11,15,12,29,24.981,17,2,3,8,1.5,0.83388,1.203,20.757,2.1206,1
2019,11,15,12,29,47.3,17,2,4,8,0.5,1.2927,0.59537,10.502,1.8977,1
2019,11,15,12,31,32.349,17,2,5,8,0.75,1.7073,0.75716,89.154,2.9403,1
2019,11,15,12,32,4.046,17,2,6,4,0.75,0.89797,2.397,19.206,1.7285,1
2019,11,15,12,33,7.432,17,2,7,8,1.25,0.84075,0.83758,51.231,3.3674,0
2019,11,15,12,33,32.241,17,2,8,6,1.5,1.1157,0.73084,9.9982,3.7916,1
2019,11,15,12,33,56.045,17,2,9,4,1.25,0.72983,0.73199,9,3.3606,1
2019,11,15,12,34,16.864,17,2,10,8,0.25,1.407,1.0235,7.5816,2.4815,1
2019,11,15,12,34,33.417,17,2,11,6,0.25,0.71664,0.88444,5.6538,1.0775,1
2019,11,15,12,35,23.23,17,2,12,8,1.75,1.7517,1.6653,31.989,5.587,1
2019,11,15,12,35,39.88,17,2,13,4,0.25,1.7066,1.0553,5.5428,1.0746,1
2019,11,15,12,36,6.198,17,2,14,4,1.75,4.0367,1.2551,11.82,2.0599,1
2019,11,15,12,36,28.38,17,2,15,6,0.5,1.2282,1.913,9.7406,1.6807,1
2019,11,15,12,37,28.465,17,2,16,6,1.25,1.2603,2.2019,44.778,2.065,1
2019,11,15,12,37,46.778,17,2,17,4,0.5,2.0096,0.90268,6.5105,1.7908,1
2019,11,15,12,38,45.398,17,2,18,6,0.75,1.4194,0.75466,45.409,2.1174,1
2019,11,19,14,23,5.457,19,2,1,6,1.75,1.4633,0.92887,11.735,3.2334,1
2019,11,19,14,23,35.735,19,2,2,4,0.75,0.95505,0.66771,13.703,4.0997,1
2019,11,19,14,24,3.758,19,2,3,8,0.75,5.0804,1.3526,8.4992,3.2998,1
2019,11,19,14,24,25.04,19,2,4,6,0.25,0.92506,0.74613,5.3735,4.0466,1
2019,11,19,14,24,54.368,19,2,5,4,1.25,1.0244,1.2379,8.7733,2.7867,1
2019,11,19,14,25,18.954,19,2,6,4,0.5,0.8,1.0682,9.2135,3.4462,1
2019,11,19,14,25,56.587,19,2,7,8,1.5,2.2527,4.2152,17.524,2.9654,1
2019,11,19,14,26,23.712,19,2,8,6,0.5,1.3333,1.2645,12.141,3.106,1
2019,11,19,14,26,48.435,19,2,9,8,1.25,1.2985,1.1088,9.1866,2.8294,1
2019,11,19,14,27,15.96,19,2,10,4,1.5,1.1764,1.1915,11.519,3.2935,1
2019,11,19,14,28,5.557,19,2,11,8,1.75,0.938,0.98359,35.14,2.9886,1
2019,11,19,14,28,32.649,19,2,12,6,1.25,1.0046,1.9039,7.9309,5.6578,0
2019,11,19,14,28,59.833,19,2,13,8,0.5,0.8714,1.2906,11.646,3.9074,1
2019,11,19,14,29,23.155,19,2,14,4,0.25,0.71076,2.6247,6.7538,3.606,1
2019,11,19,14,29,46.696,19,2,15,8,0.25,0.86795,0.86569,8.034,3.4994,1
2019,11,19,14,30,10.768,19,2,16,4,1.75,1.2619,0.95962,8.4326,3.6069,1
2019,11,19,14,30,43.965,19,2,17,6,0.75,1.0115,0.7949,18.19,3.3966,1
2019,11,19,14,31,7.884,19,2,18,6,1.5,1.7803,0.76133,8.5159,3.0515,1
2019,11,19,15,35,11.382,20,2,1,4,0.5,1.0839,0.81005,5.7053,1.5454,1
2019,11,19,15,35,35.613,20,2,2,4,1.5,1.1174,0.91072,10.347,2.1078,1
2019,11,19,15,35,57.042,20,2,3,6,1.25,1.153,1.2898,5.5789,2.53,1
2019,11,19,15,36,28.155,20,2,4,8,0.75,1.4723,1.6529,9.4912,2.8416,1
2019,11,19,15,36,50.248,20,2,5,6,1.75,1.2823,1.5135,6.733,2.0762,1
2019,11,19,15,37,17.523,20,2,6,8,1.25,1.8134,2.057,10.495,2.0819,1
2019,11,19,15,37,44.523,20,2,7,8,1.75,1.0494,1.2107,12.062,1.5975,1
2019,11,19,15,38,4.887,20,2,8,6,0.5,0.91698,1.0677,5.3647,2.0166,1
2019,11,19,15,38,24.149,20,2,9,8,0.25,1.9427,0.73353,3.8273,2.2702,1
2019,11,19,15,38,43.225,20,2,10,8,1.5,0.79974,0.72674,5.4002,1.8815,1
2019,11,19,15,39,2.91,20,2,11,4,0.75,0.79651,0.66601,5.254,1.7994,1
2019,11,19,15,39,30.445,20,2,12,4,1.25,1.2273,0.67836,5.9117,1.4275,1
2019,11,19,15,39,56.908,20,2,13,6,1.5,1.1345,0.69884,12.854,1.7015,1
2019,11,19,15,40,16.605,20,2,14,6,0.75,0.86121,0.67054,5.9168,2.1741,1
2019,11,19,15,40,36.891,20,2,15,8,0.5,0.85003,0.69647,5.4646,2.3195,1
2019,11,19,15,40,54.903,20,2,16,6,0.25,0.68351,1.2775,3.7052,2.51,1
2019,11,19,15,41,19.238,20,2,17,4,1.75,0.8708,0.70785,11.141,2,1
2019,11,19,15,41,35.986,20,2,18,4,0.25,0.75222,0.74951,3.6373,1.7805,1
2019,11,20,10,22,49.038,21,2,1,6,1.5,1.6177,0.62451,7.7368,2.8899,1
2019,11,20,10,23,12.838,21,2,2,6,1.25,1.2883,0.60816,9.2533,3.0982,1
2019,11,20,10,23,34.935,21,2,3,4,0.5,1.2806,0.5508,5.1763,3.382,1
2019,11,20,10,23,57.181,21,2,4,8,1.75,1.0978,0.55575,8.4939,2.8742,1
2019,11,20,10,24,22.717,21,2,5,4,0.75,1.4967,0.68073,9.9796,2.5635,1
2019,11,20,10,24,46.237,21,2,6,4,1.5,1.1551,0.55157,7.146,3.2914,1
2019,11,20,10,25,10.495,21,2,7,8,1.5,2.4806,0.90729,8.4354,3.1081,1
2019,11,20,10,25,36.838,21,2,8,8,0.25,2.5663,1.2247,4.6773,6.4283,1
2019,11,20,10,25,58.865,21,2,9,6,1.75,1.1628,0.61242,9.0761,2.3258,1
2019,11,20,10,26,28.128,21,2,10,6,0.75,1.7081,0.80388,14.246,2.5442,1
2019,11,20,10,26,46.236,21,2,11,4,1.75,1.0633,0.63876,4.8716,2.4102,1
2019,11,20,10,27,26.317,21,2,12,8,1.25,1.2154,0.63751,24.778,2.9109,1
2019,11,20,10,27,55.811,21,2,13,8,0.75,1.0797,0.62897,14.262,2.1999,1
2019,11,20,10,28,15.441,21,2,14,4,0.25,1.772,0.67579,4.315,3.0386,1
2019,11,20,10,28,41.429,21,2,15,6,0.25,1.3074,0.69935,6.5593,7.9625,1
2019,11,20,10,29,3.047,21,2,16,8,0.5,1.0673,0.70449,7.1659,3.1879,1
2019,11,20,10,29,27.378,21,2,17,4,1.25,1.0982,0.74758,8.8716,2.5944,1
2019,11,20,10,29,52.655,21,2,18,6,0.5,2.1828,0.80111,7.3284,2.7338,1
2019,11,15,13,23,45.64,18,2,1,4,1.5,33.149,1.8376,12.301,2.016,1
2019,11,15,13,24,6.384,18,2,2,6,1.5,0.9118,1.2352,9.0915,3.1637,1
2019,11,15,13,25,18.536,18,2,3,4,0.75,2.6259,1.3727,60.135,2.1218,1
2019,11,15,13,25,38.362,18,2,4,4,0.25,1.7659,1.4935,8.1135,1.938,1
2019,11,15,13,26,15.06,18,2,5,8,0.5,1.5953,2.236,24.328,1.9485,1
2019,11,15,13,26,42.093,18,2,6,6,0.5,1.3731,0.86334,16.902,1.7366,1
2019,11,15,13,27,2.811,18,2,7,4,0.5,0.56812,0.96943,11.303,1.5459,1
2019,11,15,13,27,38.31,18,2,8,6,0.75,1.1547,5.6958,20.688,1.7255,1
2019,11,15,13,28,37.93,18,2,9,6,1.75,1.7123,0.94791,46.809,3.5887,1
2019,11,15,13,29,12.214,18,2,10,8,1.75,1.4243,1.1616,20.348,4.2032,1
2019,11,15,13,30,15.738,18,2,11,6,1.25,0.81325,3.9005,50.189,2.013,1
2019,11,15,13,30,33.884,18,2,12,4,1.75,1.7167,2.5092,5.6023,1.6215,1
2019,11,15,13,31,22.188,18,2,13,4,1.25,2.1079,0.71166,37.315,1.9716,1
2019,11,15,13,31,43.922,18,2,14,8,0.25,2.3596,0.87336,10.771,1.767,1
2019,11,15,13,31,59.749,18,2,15,6,0.25,1.3053,0.96963,6.3655,1.0535,1
2019,11,15,13,32,36.993,18,2,16,8,0.75,1.226,0.71068,27.009,2.1872,1
2019,11,15,13,32,59.347,18,2,17,8,1.5,0.89004,0.75091,12.625,1.794,1
2019,11,15,13,33,36.347,18,2,18,8,1.25,1.4092,0.72252,25.098,2.8308,1
